9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,12,0,0,0,0,9,9,9,9,9,0,0,0,0,10,15,3,3,15,15,15,10,10,10,0,0,0,0,0,0,0,0,9,0,0,0,12,12,12,4,4,14,14,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,2,2,14,2,14,14,14,2,14,14,2,2,2,2,2,2,2,2,2,2,2,2,14,14,4,4,7,10,15,15,3,3,3,3,3,6,5,5,5,3,10,7,14,2,2,2,2,14,4,7,15,3,8,5,3,10,7,4,14,2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,4,4,4,4,7,7,7,7,7,4,4,4,4,4,14,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,1,4,4,4,4,4,12,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,14,14,4,4,4,7,7,4,4,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,4,4,4,4,4,4,14,14,4,4,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,4,4,4,1,1,1,1,1,1,1,1,1,12,12,12,12,12,0,12,12,12,12,12,12,12,12,4,4,4,4,4,4,4,4,4,4,4,4,4,14,14,14,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,14,14,4,4,4,4,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,4,4,4,7,7,4,4,4,4,4,14,14,14,2,2,2,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,14,4,4,4,14,14,14,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,10,10,10,10,10,10,10,10,10,10,15,15,15,15,15,15,15,15,15,15,3,3,3,15,15,10,10,10,10,10,15,15,9,9,9,6,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,9,9,9,9,9,0,9,0,0,10,15,15,15,15,15,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,7,4,4,14,14,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,4,7,7,10,15,15,15,15,3,3,6,5,5,5,3,10,7,14,2,2,2,2,14,4,7,15,3,5,3,15,10,7,4,14,14,2,2,2,2,2,2,2,14,14,14,14,14,14,14,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,4,4,4,7,7,7,7,7,4,4,4,4,4,4,14,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,2,2,2,2,2,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,4,4,4,4,4,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,14,14,4,4,4,4,4,4,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,4,4,4,4,4,4,4,14,14,4,4,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,4,4,4,4,12,12,12,12,12,1,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,4,4,4,4,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,4,4,4,4,7,4,4,4,4,14,14,14,14,2,2,2,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,4,14,14,14,14,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,10,10,10,10,10,10,10,10,10,10,15,15,15,15,15,15,15,15,15,15,3,3,3,15,15,10,10,10,10,15,15,9,9,9,9,9,6,6,6,6
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,9,9,9,9,9,9,9,9,0,0,10,15,15,9,15,0,0,0,0,12,12,12,0,0,0,0,0,0,9,9,0,0,10,12,7,4,4,14,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,4,7,7,10,10,10,15,15,15,9,3,6,5,5,3,10,7,14,2,2,2,2,14,4,7,10,3,3,3,15,7,4,14,2,2,2,2,2,2,2,14,14,14,14,14,14,4,4,4,4,4,4,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,14,4,4,4,4,4,4,4,7,7,7,7,7,7,7,4,4,4,4,4,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,2,2,2,2,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,4,4,4,4,4,4,4,4,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,4,4,4,4,4,14,14,14,14,14,14,4,4,14,14,14,14,14,14,4,4,4,4,7,4,4,4,4,4,4,4,4,14,14,14,14,14,14,14,14,14,14,14,4,4,4,4,4,4,4,4,4,4,7,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,7,12,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,4,4,4,4,4,4,4,4,14,14,14,14,2,2,2,2,2,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,10,10,10,10,10,10,10,10,10,10,10,15,15,15,15,15,15,15,15,15,15,3,15,15,10,15,10,15,15,15,9,3,9,9,9,6,6,6,6
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,15,15,15,15,15,15,15,15,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,15,15,9,9,9,9,9,9,9,15,0,0,0,0,0,0,0,12,12,12,12,12,12,12,0,0,0,0,9,9,9,6,9,15,10,7,7,4,4,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,14,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,12,12,12,0,0,0,0,0,9,3,3,6,6,3,10,7,14,2,2,2,2,14,4,4,10,15,15,3,10,7,4,14,2,2,2,2,2,2,2,2,14,14,14,14,4,4,4,4,4,4,4,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,14,14,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,4,4,4,4,14,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,4,4,4,4,4,7,4,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,4,4,4,4,14,14,14,14,14,4,4,4,4,14,14,14,14,14,4,4,4,7,7,7,7,4,4,4,4,4,4,4,14,14,14,14,14,14,14,14,14,14,4,4,4,4,4,4,4,4,4,4,4,4,4,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,4,4,4,4,4,4,4,14,14,14,14,14,2,14,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,10,10,10,10,10,10,10,10,10,10,10,15,15,15,15,15,15,15,15,15,15,15,15,10,15,15,15,15,15,9,9,9,3,6,6,6,6,6
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,15,15,15,15,15,15,15,15,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,15,15,15,15,15,15,9,9,9,9,9,9,9,9,0,0,0,0,12,12,12,12,12,12,12,12,12,0,0,0,9,9,6,6,9,9,0,0,10,7,7,4,4,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2,2,2,2,2,2,2,2,2,2,1,1,1,12,12,12,12,12,0,0,0,0,9,9,3,3,15,10,4,14,2,2,2,2,2,14,4,10,10,10,15,7,4,14,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,4,4,4,4,4,4,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,14,14,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,14,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,4,4,4,4,4,7,7,4,4,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,4,4,14,14,14,14,14,4,4,4,4,14,14,14,14,14,4,4,7,7,7,7,7,7,4,4,4,4,4,4,14,14,14,14,14,14,14,14,14,14,14,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,7,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,4,4,4,4,4,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,15,15,15,15,15,15,15,15,15,15,10,15,15,15,15,3,3,3,3,3,3,6,6,5,5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,9,9,6,9,9,9,9,9,9,9,9,9,0,0,10,10,10,15,15,15,15,9,9,9,9,9,9,0,0,0,0,9,9,12,12,12,12,12,12,12,12,12,0,0,0,0,9,9,6,9,6,6,3,3,3,7,7,4,4,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2,2,2,2,2,2,2,2,1,1,1,1,12,12,12,12,12,12,12,0,0,0,9,9,3,15,10,4,14,2,2,2,2,2,14,4,4,7,7,10,7,4,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,4,14,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,14,14,14,4,4,4,4,4,7,4,7,7,7,7,7,7,7,7,4,4,4,4,14,14,14,14,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,4,4,4,4,7,7,7,4,4,4,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,4,4,14,14,14,14,14,4,4,4,4,14,14,14,14,14,4,4,7,7,10,10,7,7,7,4,4,4,4,4,4,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,4,4,4,4,4,4,4,4,4,4,4,4,14,1,4,1,4,4,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,4,4,4,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,10,15,15,15,15,15,15,15,15,15,3,3,3,3,6,3,6,6,5,6
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,6,6,6,9,9,9,9,9,9,9,0,0,10,10,10,15,3,3,9,9,9,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,12,12,12,0,0,9,6,6,6,6,6,6,6,3,3,15,10,7,4,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2,2,2,2,2,2,2,2,1,1,1,1,1,1,12,12,12,12,12,12,12,0,0,9,9,3,15,10,7,14,2,2,2,2,2,2,14,4,4,7,7,7,4,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,14,14,4,4,4,4,4,4,4,4,4,4,4,4,14,14,14,14,14,14,4,4,14,14,14,14,14,14,14,2,2,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,4,4,4,4,7,7,7,4,4,4,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,4,4,4,14,14,14,14,14,14,4,4,4,14,14,14,14,4,4,4,7,7,10,10,10,7,7,7,4,4,4,4,4,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,4,4,14,14,14,14,14,4,4,4,4,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,7,7,7,7,7,7,7,7,7,7,4,7,4,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,10,7,7,7,7,10,10,10,10,10,10,10,10,10,10,15,15,15,15,15,15,15,15,15,3,3,3,3,3,6,5,5,5,5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,6,9,9,9,9,9,15,15,0,0,10,0,0,10,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,1,1,1,12,12,12,0,0,9,9,6,5,5,5,5,5,6,3,3,15,10,4,4,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,2,2,2,14,14,2,2,2,2,2,2,2,2,1,1,1,1,1,1,12,12,12,12,12,12,12,0,0,9,3,9,15,10,7,14,2,2,2,2,2,2,2,14,4,7,4,4,4,4,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,4,4,4,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,4,14,14,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,4,4,4,4,7,7,7,7,4,4,4,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,4,4,4,4,14,14,14,14,14,14,14,14,4,4,4,4,4,4,4,7,7,7,10,10,10,7,7,7,4,4,4,4,4,14,14,14,14,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,4,4,4,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,7,12,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10,10,10,10,10,10,10,10,10,10,15,15,15,15,15,15,3,3,3,3,3,3,5,6,5,5
9,9,9,9,9,9,15,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,15,15,0,0,15,15,9,0,0,0,15,15,9,9,9,0,15,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,0,0,0,10,0,0,0,9,9,9,0,0,0,0,0,0,0,0,12,12,12,12,12,12,1,1,1,1,1,1,1,12,12,0,0,9,6,5,5,8,8,8,8,8,5,3,15,10,7,4,4,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,12,12,12,12,12,12,12,0,0,0,9,9,3,10,7,4,14,2,2,2,2,2,2,14,4,4,4,4,4,4,4,4,4,4,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,14,14,14,14,14,4,4,4,4,4,4,4,4,4,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,4,4,4,14,14,14,14,2,2,2,2,2,2,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,4,4,4,4,4,4,4,4,4,4,4,4,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,14,4,4,4,4,4,4,14,14,14,14,14,14,14,4,4,4,4,4,4,4,7,7,10,15,15,10,10,10,7,4,4,4,4,4,14,14,14,14,14,14,14,14,14,4,4,14,14,14,14,4,4,4,4,4,4,4,4,4,4,14,14,14,14,14,14,14,14,14,4,4,12,12,12,12,12,12,12,12,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,14,4,14,14,14,4,14,14,14,14,14,14,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,10,10,10,10,10,10,10,10,15,15,15,15,15,15,15,15,3,3,3,3,3,3,6,6
9,9,9,9,9,9,15,15,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,15,15,0,0,15,15,9,0,0,15,15,15,9,9,9,0,0,15,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,0,0,0,0,15,0,15,0,9,9,0,0,0,0,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,12,12,0,0,0,9,6,5,8,8,8,8,8,8,8,5,3,3,10,7,4,4,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,12,12,12,12,12,12,12,0,0,0,9,9,3,10,7,4,14,2,2,2,2,2,2,14,14,4,4,4,4,4,4,4,4,7,4,4,14,14,14,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,14,4,4,4,4,7,7,4,4,4,4,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,4,4,4,14,14,14,14,2,2,2,2,2,2,14,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,4,4,4,4,4,4,4,4,4,4,4,4,4,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,14,4,4,7,7,7,4,4,14,14,14,14,14,14,14,4,4,4,4,4,4,4,7,7,10,15,15,10,10,10,7,4,4,4,4,4,4,4,14,14,14,14,14,14,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,4,4,4,14,14,14,14,14,14,4,4,4,12,12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,4,4,4,4,4,4,4,4,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,14,14,14,14,14,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,4,14,14,14,4,4,4,4,4,4,4,4,4,4,4,4,7,7,4,4,7,7,7,7,7,7,7,7,7,7,10,10,10,10,10,10,10,10,10,15,15,15,15,15,15,3,3,3,3,3,3,3
