2.0,-9311.60330731903,-548.6370989829984,-117.11806336320495,33.41583948972478,81.54878217504401,65.96971347007803,80.66515372276562,83.25773292846421,-12.090318292992734,-17.35516654612263,-47.53395177287362,130.1398186742411,-2.5167771744862364,15.365566664397178,9.725141288010704,35.43665060367576
12.0,-2801.90164925846,-1383.6953598630425,-658.0694983674757,-286.7304481439924,151.4689102287615,-2.401180540743969,129.16810371537895,52.15675414806712,43.27537145918919,29.261533763381177,-0.8126882853707684,31.18913978322354,15.09711391526119,53.48516338654582,-10.195003622359096,-21.498092082564888
0.0,-370.3406472115705,-730.2756949464688,1981.716835263955,64.4600764765566,-533.2939558007471,-251.46149692779562,-540.4443797352028,-313.3910654772598,227.43199545684067,-217.03862762579118,112.5071546263508,-485.60586016388277,9.4390223920646,101.43783835403352,199.55516820980955,-92.06940526101535
14.0,-2205.468319159779,-1332.1567322045673,-627.2727156702865,371.0521231385792,77.4379139246461,252.63801480674456,-74.7939436319173,-15.091495993084578,-73.62847408633431,-182.1989633280632,133.30584304164296,45.50888591250258,-18.79237195382795,48.642589976547114,101.17864593482766,313.4743946345773
5.0,6775.463116221546,880.3292750081308,1092.5180230895073,-1418.4582240004568,-677.7499220052306,12.387883278542361,307.2055945142235,-263.75899349286556,-228.91133928083391,-175.94488449268778,-231.65222163706096,-342.32024781154723,-118.72774202906643,64.62989823336517,-245.56638655624118,-271.76130384427404
11.0,17065.670926222494,159.1444502285622,2941.348450858676,-866.7979206969477,1191.1926788959881,-217.06713313890518,73.17362047464535,796.1409659802127,-554.6703219694728,-380.53625811167495,-662.9910303790934,-118.28825877350118,-556.116758945346,424.64943397229337,-112.0371237165848,476.01785841980654
15.0,-4690.584549413008,-353.2272606046863,157.27110884542657,-276.83595773727745,752.0302812034613,-99.74429021529834,-414.05982764793407,-195.863142707381,297.6767672144037,-166.5286779174013,12.64047597037532,-137.2321964796063,112.165586200643,121.76289483765584,-109.18940264035125,50.67625649258115
0.0,1607.8951237422446,633.6034142477381,943.7303655722129,-468.52963013864706,-887.4909959381497,338.541100238535,269.90519801040836,-157.4538228575954,-102.45793830008915,-141.8079531031198,320.9929224239875,444.93801215552463,-472.7831875832441,275.5928703285932,-631.6551958270995,12.395863588425215
0.0,253.8825274516274,248.51350530627823,1413.2985130516543,163.832628563182,16.78111129656999,-328.39646876556327,273.72555957613275,439.62341702132727,-317.93673104277997,-8.040998194771491,337.54729308114776,-58.59319358774785,-44.9955946210356,-154.76584683780686,-276.31803229918296,5.813977817186428
11.0,20934.032299891638,-3448.191003330657,-59.79959791330583,102.28486237769278,193.92971751346568,169.19817113291526,1242.3359721420557,1179.9377066116954,53.35555554695039,170.33653170295807,40.6942848992982,79.4048111959338,-374.3282775720272,572.842405202433,187.97799281334665,-356.9937162830957
8.0,-2737.6890452030466,-897.3863804958044,-750.9907138958882,242.69953882670464,-29.256296774393384,373.4511924016425,-135.7180298878397,73.90604319774599,-107.18401621125562,-176.07594246477944,73.43112654791781,2.656547909328978,-67.42089729403469,6.985027115177985,33.203978887247615,79.81874787762055
0.0,-3421.2852189764103,-175.17797753281945,1269.0936936938683,24.60285683831332,-453.6145897480354,132.09464173906576,-525.4902859878921,-76.58090084870048,361.25466325763495,2.5651995350577472,-7.545567386079934,-259.796415321194,2.6442981047532417,313.6246641663128,7.775715639600406,-140.33591877586488
4.0,-7238.972224461758,282.8920043254489,1070.2366931599806,285.92270601494715,-389.2993355364017,-19.8637793365809,-61.78977575296817,261.3512688344451,-75.68952750727996,159.37898915031184,256.6351313129659,91.9786648258139,39.402336289933544,-172.19580885949955,191.17168946946373,-33.25296999164429
13.0,-5212.826097902215,767.408406153543,-180.3879640273313,-83.08406304444308,218.67155245454205,384.3943178705714,51.223343476247315,-183.18046965753317,51.04383626067841,-37.73767404077218,80.05809226436426,-82.70250553518557,-91.07962268424787,-68.075955714346,-25.33739181067635,141.79509373561493
10.0,16395.299117057824,-3076.5132764642867,-1244.4653231069267,-493.56104054084057,449.92835648058053,-342.58600548789786,-411.6696599595924,319.38691618411076,68.66169372444855,199.9293957837934,-29.38633723002937,-85.10427755690546,108.1681325010918,107.92371282196325,-173.2934515580825,181.34063191895302
10.0,20493.919079864445,-3205.1058844237427,-397.7574270632123,271.20564475478955,397.6954086076604,-114.58065062078644,204.0163881317816,-491.8155152212664,-315.5800922323099,146.28399019939835,-302.89123544409676,629.5299533544052,-23.453711246228295,158.7471065416961,-307.1983156999366,-101.52307081305493
10.0,11579.408620731338,-1468.432118630235,887.3458126102772,10.830741983203202,-680.6836371567216,502.00534423384687,229.21309954159472,642.7173728031977,-138.71292845962907,-389.5304986791211,-717.2223310724697,-154.59458302640044,939.9275336037955,-334.92704297978185,89.60142285192003,-228.252516793893
14.0,-1471.6397248106123,645.9938875856575,-693.7869391635032,1865.15387243905,310.42867480213215,938.9669573754743,-235.5437839558761,-216.06507221614217,-463.65586302889886,-1142.6549521788238,759.3617232875042,-139.13915729481897,-135.1225974463126,41.812657322833886,146.31738090342697,272.6523367023923
13.0,-5277.391419028234,2.9918625086070847,-413.6317409624498,-239.62170492728984,379.5702748213552,-43.73682487893129,105.59862527913403,137.74420883402445,-88.3150629003742,43.48659367597171,6.281785527135163,-52.43842877063071,-51.14384158155336,-74.83840248613483,-7.660194650560953,-24.586363257805182
