133.20216369628906,113.2674331665039
145.21688842773438,148.28501892089844
134.97430419921875,130.8975372314453
129.83602905273438,116.69982147216797
148.32470703125,146.55409240722656
147.75099182128906,148.9453887939453
127.03473663330078,127.13905334472656
138.5240020751953,98.05723571777344
130.11744689941406,127.31625366210938
124.02985382080078,129.5049285888672
126.6103286743164,124.3749771118164
136.25497436523438,100.23820495605469
129.17869567871094,121.74022674560547
149.16331481933594,148.44412231445312
141.45956420898438,138.5196990966797
133.29205322265625,107.73069763183594
